country,year,gdp,lexp,health,growth,food,Region,pop
The Bahamas,2006,25500,73.3,16.5,1.98,2630,South/Latin America,336000
The Bahamas,2007,25400,73.6,15.7,1.92,2610,South/Latin America,342000
The Bahamas,2008,24400,73.7,15.2,1.84,2590,South/Latin America,349000
The Bahamas,2009,22900,73.8,15.3,1.76,2620,South/Latin America,355000
The Bahamas,2010,22900,73.8,14.2,1.67,2600,South/Latin America,361000
Togo,1995,1200,57.2,8.48,2.62,2050,Africa,4270000
Togo,1996,1270,56.9,8.48,2.86,2110,Africa,4400000
Togo,1997,1410,56.5,8.48,3.05,2150,Africa,4530000
Togo,1998,1330,56.2,8.48,3.14,2120,Africa,4680000
Togo,1999,1330,56.4,8.48,3.09,2150,Africa,4830000
Togo,2000,1280,56.3,8.48,2.95,2170,Africa,4970000
Togo,2001,1220,56.2,8.48,2.81,2160,Africa,5110000
Togo,2002,1180,56.2,6.9,2.7,2160,Africa,5250000
Togo,2003,1200,56,9.53,2.63,2200,Africa,5390000
Togo,2004,1200,56.4,10.1,2.62,2250,Africa,5530000
Togo,2005,1180,56.4,9.84,2.65,2240,Africa,5680000
Togo,2006,1200,57,10.2,2.68,2280,Africa,5840000
Togo,2007,1190,57.1,10.6,2.7,2300,Africa,6000000
Togo,2008,1190,57.4,13.5,2.7,2320,Africa,6160000
Togo,2009,1190,58,15.4,2.7,2340,Africa,6330000
Togo,2010,1210,58.7,15.4,2.69,2370,Africa,6500000
Tokelau,NA,NA,NA,NA,NA,NA,Asia & Pacific,NA
Tonga,1995,4260,68.4,12.4,0.253,NA,Asia & Pacific,96100
Tonga,1996,4250,68.5,12.1,0.304,NA,Asia & Pacific,96400
Tonga,1997,4230,68.6,13.1,0.369,NA,Asia & Pacific,96700
Tonga,1998,4330,68.7,14.4,0.423,NA,Asia & Pacific,97100
Tonga,1999,4470,68.7,17.2,0.468,NA,Asia & Pacific,97600
Tonga,2000,4600,68.8,13.3,0.502,NA,Asia & Pacific,98100
Tonga,2001,4740,68.9,15.7,0.538,NA,Asia & Pacific,98600
Tonga,2002,4880,69,11.8,0.579,NA,Asia & Pacific,99200
Tonga,2003,4950,69.1,17.9,0.608,NA,Asia & Pacific,99800
Tonga,2004,4900,69.2,14.2,0.616,NA,Asia & Pacific,100000
Tonga,2005,4950,69.5,16.9,0.63,NA,Asia & Pacific,101000
Tonga,2006,4880,69.6,17.8,0.639,NA,Asia & Pacific,102000
Tonga,2007,4640,69.7,22.9,0.655,NA,Asia & Pacific,102000
Tonga,2008,4760,69.7,23.6,0.631,NA,Asia & Pacific,103000
Tonga,2009,4840,68,11.7,0.58,NA,Asia & Pacific,104000
Tonga,2010,4980,69.9,12.9,0.513,NA,Asia & Pacific,104000
Trinidad and Tobago,1995,12900,69.3,7.91,0.374,2600,South/Latin America,1260000
Trinidad and Tobago,1996,13800,69.3,6.82,0.268,2640,South/Latin America,1260000
Trinidad and Tobago,1997,14800,69.4,5.29,0.184,2620,South/Latin America,1260000
Trinidad and Tobago,1998,15900,69.6,4.33,0.148,2660,South/Latin America,1260000
Trinidad and Tobago,1999,17200,69.3,6.4,0.177,2670,South/Latin America,1260000
Trinidad and Tobago,2000,18300,69.5,5.79,0.253,2780,South/Latin America,1270000
Trinidad and Tobago,2001,19000,69.8,6.56,0.346,2830,South/Latin America,1270000
Trinidad and Tobago,2002,20400,70,8.84,0.428,2790,South/Latin America,1280000
Trinidad and Tobago,2003,23300,70.5,8.27,0.485,2750,South/Latin America,1280000
Trinidad and Tobago,2004,25000,71.1,8.35,0.504,2780,South/Latin America,1290000
Trinidad and Tobago,2005,26400,71.3,10.9,0.495,2760,South/Latin America,1300000
Trinidad and Tobago,2006,29800,71.7,8.26,0.478,2800,South/Latin America,1300000
Trinidad and Tobago,2007,31000,72.1,8.27,0.468,2850,South/Latin America,1310000
Trinidad and Tobago,2008,32000,72.3,8.8,0.466,2830,South/Latin America,1320000
Trinidad and Tobago,2009,30400,72.5,9.58,0.474,2840,South/Latin America,1320000
Trinidad and Tobago,2010,31300,72.6,9.28,0.489,2840,South/Latin America,1330000
Tunisia,1995,6130,73,8.2,1.74,3130,Arab States,9110000
Tunisia,1996,6470,73.5,7.67,1.55,3200,Arab States,9260000
Tunisia,1997,6730,74,7.61,1.37,3250,Arab States,9380000
Tunisia,1998,6960,74.4,7.77,1.22,3300,Arab States,9500000
Tunisia,1999,7310,74.7,7.89,1.09,3370,Arab States,9600000
Tunisia,2000,7570,75,8.11,0.989,3250,Arab States,9700000
Tunisia,2001,7790,75.3,8.41,0.888,3260,Arab States,9790000
Tunisia,2002,7830,75.4,8.07,0.8,3190,Arab States,9860000
Tunisia,2003,8140,75.6,9.07,0.761,3240,Arab States,9940000
Tunisia,2004,8580,75.8,8.71,0.781,3250,Arab States,10000000
Tunisia,2005,8800,76.1,9.21,0.844,3220,Arab States,10100000
Tunisia,2006,9180,76.2,9.74,0.923,3270,Arab States,10200000
Tunisia,2007,9700,76.4,9.76,0.995,3250,Arab States,10300000
Tunisia,2008,10000,76.6,10.5,1.06,3300,Arab States,10400000
Tunisia,2009,10200,76.7,10.7,1.09,3340,Arab States,10500000
Tunisia,2010,10400,76.9,10.7,1.12,3330,Arab States,10600000
Turkey,1995,12300,70.9,10.7,1.59,3720,Europe,58500000
Turkey,1996,13000,71.4,10.1,1.59,3690,Europe,59400000
Turkey,1997,13800,71.9,10.8,1.58,3600,Europe,60400000
Turkey,1998,13900,72.6,11.5,1.57,3660,Europe,61300000
Turkey,1999,13200,72,10.3,1.55,3620,Europe,62300000
Turkey,2000,13900,74.1,9.76,1.52,3660,Europe,63200000
Turkey,2001,12800,74.8,9.54,1.49,3620,Europe,64200000
Turkey,2002,13500,75.4,9.07,1.47,3610,Europe,65100000
Turkey,2003,14000,75.5,9.73,1.44,3590,Europe,66100000
Turkey,2004,15200,76.3,10.8,1.39,3610,Europe,67000000
Turkey,2005,16300,76.7,11.3,1.33,3610,Europe,67900000
Turkey,2006,17300,77.2,11.9,1.26,3650,Europe,68800000
Turkey,2007,17900,78.1,12.1,1.21,3630,Europe,69600000
Turkey,2008,17800,78.8,12.8,1.2,3600,Europe,70400000
Turkey,2009,16800,78.2,12.8,1.27,3620,Europe,71300000
Turkey,2010,18000,78.2,12.8,1.38,3650,Europe,72300000
Turkmenistan,1995,4600,63.1,9.21,2.23,2540,Asia & Pacific,4210000
Turkmenistan,1996,4820,63.1,13.9,1.87,2510,Asia & Pacific,4290000
Turkmenistan,1997,4200,63,13.9,1.57,2540,Asia & Pacific,4360000
Turkmenistan,1998,4440,63.1,14.2,1.33,2560,Asia & Pacific,4410000
Turkmenistan,1999,5110,63.3,12.3,1.19,2600,Asia & Pacific,4470000
Turkmenistan,2000,5330,63.7,13.7,1.11,2610,Asia & Pacific,4520000
Turkmenistan,2001,5510,64,13.7,1.06,2620,Asia & Pacific,4560000
Turkmenistan,2002,5470,64.3,13.5,1,2680,Asia & Pacific,4610000
Turkmenistan,2003,5590,64.6,14,0.987,2740,Asia & Pacific,4660000
Turkmenistan,2004,5810,64.9,12.8,1.02,2810,Asia & Pacific,4700000
Turkmenistan,2005,6500,65.3,10.6,1.08,2830,Asia & Pacific,4750000
Turkmenistan,2006,7130,65.8,10.3,1.16,2840,Asia & Pacific,4810000
Turkmenistan,2007,7820,66.3,10.4,1.24,2900,Asia & Pacific,4870000
Turkmenistan,2008,8850,66.9,9.86,1.34,2870,Asia & Pacific,4940000
Turkmenistan,2009,9250,67.4,9.86,1.45,2870,Asia & Pacific,5010000
Turkmenistan,2010,9940,67.9,9.86,1.57,2870,Asia & Pacific,5090000
Tuvalu,1995,2690,NA,4,0.434,NA,Asia & Pacific,9230
Tuvalu,1996,2520,NA,4.6,0.281,NA,Asia & Pacific,9260
Tuvalu,1997,2760,NA,4.43,0.227,NA,Asia & Pacific,9280
Tuvalu,1998,3180,NA,6.33,0.312,NA,Asia & Pacific,9310
Tuvalu,1999,3120,NA,6.52,0.418,NA,Asia & Pacific,9350
Tuvalu,2000,3060,NA,7.15,0.799,NA,Asia & Pacific,9420
Tuvalu,2001,3080,NA,10.3,0.972,NA,Asia & Pacific,9510
Tuvalu,2002,3290,NA,12.7,1.28,NA,Asia & Pacific,9640
Tuvalu,2003,3130,NA,19.2,1.36,NA,Asia & Pacific,9770
Tuvalu,2004,3050,NA,19.5,1.29,NA,Asia & Pacific,9890
Tuvalu,2005,2900,NA,18.4,1.34,NA,Asia & Pacific,10000
Tuvalu,2006,2930,NA,25.3,1.09,NA,Asia & Pacific,10100
Tuvalu,2007,3080,NA,23.4,1.04,NA,Asia & Pacific,10200
Tuvalu,2008,3290,NA,16.9,0.943,NA,Asia & Pacific,10300
Tuvalu,2009,3120,NA,12,0.972,NA,Asia & Pacific,10400
Tuvalu,2010,3010,NA,14.4,0.858,NA,Asia & Pacific,10500
Uganda,1995,931,47,9.85,3.18,2240,Africa,20600000
Uganda,1996,984,47,9.85,3.12,2130,Africa,21200000
Uganda,1997,1000,47.4,9.85,3.08,2160,Africa,21900000
Uganda,1998,1020,47.7,9.85,3.09,2270,Africa,22600000
Uganda,1999,1070,48.2,11.3,3.15,2250,Africa,23300000
Uganda,2000,1070,48.7,7.26,3.24,2270,Africa,24000000
Uganda,2001,1090,49.4,9.69,3.34,2280,Africa,24900000
Uganda,2002,1140,50.2,9.69,3.41,2330,Africa,25700000
Uganda,2003,1170,50.9,9.95,3.47,2380,Africa,26600000
Uganda,2004,1210,51.8,9.41,3.48,2350,Africa,27600000
Uganda,2005,1240,52.8,11.2,3.48,2330,Africa,28500000
Uganda,2006,1330,53.7,10.2,3.47,2280,Africa,29600000
Uganda,2007,1390,54.3,9.78,3.46,2210,Africa,30600000
Uganda,2008,1460,55.1,10.6,3.45,2180,Africa,31700000
Uganda,2009,1510,56,13.6,3.44,2190,Africa,32800000
Uganda,2010,1540,56.8,12.1,3.43,2200,Africa,33900000
Ukraine,1995,5060,66.6,9.3,-0.79,2880,Europe,50900000
Ukraine,1996,4590,66.8,9.3,-0.887,2800,Europe,50600000
Ukraine,1997,4500,67.4,9.3,-0.911,2850,Europe,50200000
Ukraine,1998,4450,68.1,9.3,-0.894,2830,Europe,49700000
Ukraine,1999,4490,67.8,8.62,-0.943,2780,Europe,49300000
Ukraine,2000,4800,67.4,8.4,-1.01,2900,Europe,48800000
Ukraine,2001,5290,67.7,8.92,-1.01,2990,Europe,48400000
Ukraine,2002,5620,67.8,9.35,-0.994,3050,Europe,48000000
Ukraine,2003,6200,67.8,10.4,-0.811,3050,Europe,47600000
Ukraine,2004,7000,67.6,9.34,-0.759,3190,Europe,47200000
Ukraine,2005,7250,67.3,8.75,-0.733,3210,Europe,46900000
Ukraine,2006,7830,67.9,8.7,-0.676,3240,Europe,46600000
Ukraine,2007,8500,67.7,9.09,-0.597,3250,Europe,46400000
Ukraine,2008,8740,68,8.41,-0.541,3300,Europe,46200000
Ukraine,2009,7480,69.6,8.88,-0.444,3170,Europe,46000000
Ukraine,2010,7820,70.4,9.41,-0.397,3140,Europe,45800000
United Arab Emirates,1995,102000,73.5,8.09,5.03,3260,Arab States,2450000
United Arab Emirates,1996,102000,73.7,7.13,4.87,3250,Arab States,2570000
United Arab Emirates,1997,105000,74,8.76,4.9,3260,Arab States,2700000
United Arab Emirates,1998,101000,74.3,8,4.99,3310,Arab States,2840000
United Arab Emirates,1999,98300,74.5,8.01,5.15,3380,Arab States,2990000
United Arab Emirates,2000,103000,74.8,7.64,5.43,3300,Arab States,3150000
United Arab Emirates,2001,99300,75.1,7.73,5.28,3320,Arab States,3330000
United Arab Emirates,2002,96400,75.4,7.98,5.3,3360,Arab States,3510000
United Arab Emirates,2003,98400,75.8,8.35,6.48,3340,Arab States,3740000
United Arab Emirates,2004,98600,76.2,8.21,8.84,3290,Arab States,4090000
United Arab Emirates,2005,92300,76.6,8.7,11.4,3210,Arab States,4580000
United Arab Emirates,2006,88600,76.8,8.95,13.5,3200,Arab States,5240000
United Arab Emirates,2007,79300,76.8,8.93,14.2,3190,Arab States,6040000
United Arab Emirates,2008,71700,76.8,8.85,13.2,3150,Arab States,6890000
United Arab Emirates,2009,61100,76.6,8.76,10.6,3170,Arab States,7670000
United Arab Emirates,2010,57600,76.5,8.79,7.59,3160,Arab States,8270000
United Kingdom,1995,28600,76.6,13.1,0.265,3190,Europe,58000000
United Kingdom,1996,29300,76.8,13.4,0.255,3270,Europe,58200000
United Kingdom,1997,30100,77.1,13.1,0.258,3330,Europe,58300000
United Kingdom,1998,31000,77.3,13.6,0.291,3350,Europe,58500000
United Kingdom,1999,31900,77.5,14.3,0.333,3400,Europe,58700000
United Kingdom,2000,33000,77.8,15.1,0.357,3360,Europe,59000000
United Kingdom,2001,33700,78,14.4,0.385,3400,Europe,59100000
United Kingdom,2002,34400,78.3,14.7,0.423,3420,Europe,59300000
United Kingdom,2003,35400,78.4,14.8,0.466,3400,Europe,59600000
United Kingdom,2004,36100,78.8,15.1,0.569,3450,Europe,59900000
United Kingdom,2005,36900,79,15.3,0.687,3440,Europe,60300000
United Kingdom,2006,37600,79.3,15.6,0.735,3440,Europe,60800000
United Kingdom,2007,38200,79.6,15.6,0.779,3420,Europe,61400000
United Kingdom,2008,37700,79.8,15.2,0.787,3420,Europe,62100000
United Kingdom,2009,35800,80.1,16,0.756,3410,Europe,62700000
United Kingdom,2010,36200,80.3,16,0.784,3400,Europe,63300000
United Republic of Tanzania,1995,1370,52.9,10.2,3.02,2030,Africa,30000000
United Republic of Tanzania,1996,1390,52.7,10.2,2.8,2040,Africa,30800000
United Republic of Tanzania,1997,1400,52.5,10.2,2.64,2000,Africa,31600000
United Republic of Tanzania,1998,1420,52.5,10.2,2.55,2080,Africa,32500000
United Republic of Tanzania,1999,1450,52.5,10.2,2.56,2060,Africa,33300000
United Republic of Tanzania,2000,1480,52.9,10.2,2.63,2010,Africa,34200000
United Republic of Tanzania,2001,1530,53.4,11.2,2.71,2030,Africa,35100000
United Republic of Tanzania,2002,1590,53.8,10.9,2.78,2110,Africa,36100000
United Republic of Tanzania,2003,1660,54.3,11.3,2.85,1980,Africa,37100000
United Republic of Tanzania,2004,1730,54.8,8.48,2.92,2100,Africa,38200000
United Republic of Tanzania,2005,1820,55.3,9.27,2.99,2130,Africa,39400000
United Republic of Tanzania,2006,1850,56,14.4,3.06,2140,Africa,40600000
United Republic of Tanzania,2007,1940,57,13.7,3.12,2220,Africa,41900000
United Republic of Tanzania,2008,1990,58,13.7,3.16,2130,Africa,43300000
United Republic of Tanzania,2009,2030,58.6,12.9,3.17,2130,Africa,44700000
United Republic of Tanzania,2010,2090,59.3,13.8,3.16,2100,Africa,46100000
United States of America,1995,39500,75.9,16.4,1.19,3580,North America,266000000
United States of America,1996,40500,76.2,16.6,1.16,3590,North America,269000000
United States of America,1997,41800,76.6,16.8,1.2,3650,North America,272000000
United States of America,1998,43200,76.7,16.8,1.17,3660,North America,276000000
United States of America,1999,44700,76.8,16.8,1.15,3670,North America,279000000
United States of America,2000,46000,76.9,17.1,1.11,3760,North America,282000000
United States of America,2001,46000,77,17.8,0.99,3710,North America,285000000
United States of America,2002,46400,77.1,18.2,0.928,3780,North America,288000000
United States of America,2003,47300,77.3,18.8,0.859,3780,North America,290000000
United States of America,2004,48600,77.5,19.2,0.925,3810,North America,293000000
United States of America,2005,49800,77.7,19.1,0.922,3830,North America,295000000
United States of America,2006,50600,77.9,19.8,0.964,3780,North America,298000000
United States of America,2007,51000,78.1,19.7,0.951,3760,North America,301000000
United States of America,2008,50400,78.3,19.4,0.946,3700,North America,303000000
United States of America,2009,48600,78.6,19.6,0.877,3650,North America,306000000
United States of America,2010,49400,78.7,22.4,0.833,3650,North America,309000000
Uruguay,1995,11500,73.5,22.2,0.722,2680,South/Latin America,3220000
Uruguay,1996,12100,73.7,19.4,0.718,2820,South/Latin America,3250000
Uruguay,1997,13000,73.9,11.6,0.705,2810,South/Latin America,3270000
Uruguay,1998,13500,74.2,12.7,0.644,2820,South/Latin America,3290000
Uruguay,1999,13200,74.4,21,0.52,2830,South/Latin America,3310000
Uruguay,2000,12900,74.8,20.5,0.36,2810,South/Latin America,3320000
Uruguay,2001,12400,74.9,17.5,0.176,2870,South/Latin America,3330000
Uruguay,2002,11400,75,16.1,0.0201,2840,South/Latin America,3330000
Uruguay,2003,11500,75,12.5,-0.0642,2840,South/Latin America,3330000
Uruguay,2004,12100,75.3,12.3,-0.0464,2830,South/Latin America,3320000
Uruguay,2005,13000,75.6,12.9,0.0456,2810,South/Latin America,3330000
Uruguay,2006,13500,75.8,11.7,0.163,2820,South/Latin America,3330000
Uruguay,2007,14300,75.8,11.7,0.261,2890,South/Latin America,3340000
Uruguay,2008,15300,76.1,13.9,0.331,2960,South/Latin America,3350000
Uruguay,2009,15900,76.3,20.2,0.355,2980,South/Latin America,3360000
Uruguay,2010,17100,76.4,20.4,0.346,2980,South/Latin America,3370000
Uzbekistan,1995,2240,66.2,7.16,1.81,2660,Asia & Pacific,22900000
Uzbekistan,1996,2240,66,6.95,1.91,2590,Asia & Pacific,23300000
Uzbekistan,1997,2310,66,7.51,1.89,2540,Asia & Pacific,23700000
Uzbekistan,1998,2370,66.1,6.2,1.61,2500,Asia & Pacific,24100000
Uzbekistan,1999,2450,66.3,6.37,1.08,2430,Asia & Pacific,24500000
Uzbekistan,2000,2500,66.4,6.05,1.38,2370,Asia & Pacific,24800000
Uzbekistan,2001,2580,66.4,6.63,1.27,2290,Asia & Pacific,25200000
Uzbekistan,2002,2650,66.4,6.26,1.22,2290,Asia & Pacific,25500000
Uzbekistan,2003,2730,66.5,7.36,1.16,2350,Asia & Pacific,25800000
Uzbekistan,2004,2900,66.6,7.54,1.15,2390,Asia & Pacific,26200000
Uzbekistan,2005,3070,66.7,7.43,1.16,2470,Asia & Pacific,26500000
Uzbekistan,2006,3250,67.1,8.22,1.22,2560,Asia & Pacific,26900000
Uzbekistan,2007,3530,67.6,7.62,1.42,2580,Asia & Pacific,27300000
Uzbekistan,2008,3780,68,7.62,1.61,2600,Asia & Pacific,27700000
Uzbekistan,2009,4020,68.4,8.01,1.69,2610,Asia & Pacific,28200000
Uzbekistan,2010,4240,68.8,8.54,2.82,2650,Asia & Pacific,28600000
Vanuatu,1995,2610,62.3,7.81,2.42,2540,Asia & Pacific,168000
Vanuatu,1996,2620,62.3,7.02,2.1,2630,Asia & Pacific,172000
Vanuatu,1997,2690,61.2,10.3,1.84,2680,Asia & Pacific,175000
Vanuatu,1998,2760,62.4,10.5,1.74,2720,Asia & Pacific,178000
Vanuatu,1999,2720,61.9,10.7,1.82,2720,Asia & Pacific,181000
Vanuatu,2000,2820,62.4,10.5,2.03,2700,Asia & Pacific,185000
Vanuatu,2001,2660,62.4,12,2.26,2670,Asia & Pacific,189000
Vanuatu,2002,2470,62.3,12.6,2.44,2700,Asia & Pacific,194000
Vanuatu,2003,2510,62.3,13.9,2.55,2750,Asia & Pacific,199000
Vanuatu,2004,2540,62.2,13.7,2.57,2750,Asia & Pacific,204000
Vanuatu,2005,2610,62.3,12.9,2.53,2780,Asia & Pacific,209000
Vanuatu,2006,2760,62.4,12.4,2.48,2800,Asia & Pacific,215000
Vanuatu,2007,2830,62.5,14.8,2.45,2860,Asia & Pacific,220000
Vanuatu,2008,2940,62.7,14.8,2.42,2860,Asia & Pacific,225000
Vanuatu,2009,2970,62.8,16.4,2.39,2860,Asia & Pacific,231000
Vanuatu,2010,2950,63,18.2,2.36,2860,Asia & Pacific,236000
Venezuela,1995,15300,73,7.8,2.11,2430,South/Latin America,22200000
Venezuela,1996,15000,73.5,6.56,2.06,2380,South/Latin America,22700000
Venezuela,1997,15600,74,5.45,2.01,2280,South/Latin America,23100000
Venezuela,1998,15400,74.1,6.19,1.97,2350,South/Latin America,23600000
Venezuela,1999,14200,70.7,8.53,1.93,2340,South/Latin America,24000000
Venezuela,2000,14400,74.3,7.98,1.89,2450,South/Latin America,24500000
Venezuela,2001,14600,74.4,7.68,1.86,2510,South/Latin America,24900000
Venezuela,2002,13100,74.3,7.56,1.83,2220,South/Latin America,25400000
Venezuela,2003,11900,74.2,7.2,1.79,2420,South/Latin America,25900000
Venezuela,2004,13800,74.9,8.9,1.76,2490,South/Latin America,26300000
Venezuela,2005,14900,75.1,9.07,1.72,2490,South/Latin America,26800000
Venezuela,2006,16100,75,9.13,1.68,2510,South/Latin America,27200000
Venezuela,2007,17300,75,7.07,1.65,2610,South/Latin America,27700000
Venezuela,2008,17900,74.9,8.41,1.61,2810,South/Latin America,28100000
Venezuela,2009,17100,75,8.56,1.57,2860,South/Latin America,28600000
Venezuela,2010,16500,75.4,7.52,1.53,2810,South/Latin America,29000000
Vietnam,1995,2040,69.5,7.37,1.71,2030,Asia & Pacific,75200000
Vietnam,1996,2200,69.8,7.06,1.55,2020,Asia & Pacific,76400000
Vietnam,1997,2340,69.9,6.48,1.41,1990,Asia & Pacific,77500000
Vietnam,1998,2440,70.3,7.62,1.28,2110,Asia & Pacific,78500000
Vietnam,1999,2520,70.5,7.16,1.19,2200,Asia & Pacific,79400000
Vietnam,2000,2650,70.7,6.62,1.12,2240,Asia & Pacific,80300000
Vietnam,2001,2780,70.9,6.52,1.06,2300,Asia & Pacific,81100000
Vietnam,2002,2920,71.1,5.66,1,2360,Asia & Pacific,82000000
Vietnam,2003,3090,71.3,5.67,0.961,2420,Asia & Pacific,82700000
Vietnam,2004,3280,71.5,5.06,0.938,2480,Asia & Pacific,83500000
Vietnam,2005,3490,71.8,5.04,0.931,2470,Asia & Pacific,84300000
Vietnam,2006,3690,72,6.42,0.928,2480,Asia & Pacific,85100000
Vietnam,2007,3910,72.3,8.68,0.93,2550,Asia & Pacific,85900000
Vietnam,2008,4090,72.5,7.85,0.948,2620,Asia & Pacific,86700000
Vietnam,2009,4260,72.8,7.79,0.984,2640,Asia & Pacific,87600000
Vietnam,2010,4490,73.1,7.79,1.03,2680,Asia & Pacific,88500000
Yemen,1995,3530,60.5,6.92,4.19,2040,Arab States,15300000
Yemen,1996,3560,60.8,5.17,3.65,2030,Arab States,15900000
Yemen,1997,3630,61.3,6.13,3.22,2050,Arab States,16400000
Yemen,1998,3740,61.7,7.83,2.93,2070,Arab States,16900000
Yemen,1999,3770,62.1,8.49,2.81,2080,Arab States,17400000
Yemen,2000,3890,62.6,8.3,2.82,2090,Arab States,17900000
Yemen,2001,3930,63.1,8.37,2.84,2070,Arab States,18400000
Yemen,2002,3970,63.5,7.71,2.84,2080,Arab States,18900000
Yemen,2003,4000,64,7.62,2.83,2070,Arab States,19500000
Yemen,2004,4050,64.5,6.24,2.81,2070,Arab States,20000000
Yemen,2005,4160,65,4.8,2.79,2090,Arab States,20600000
Yemen,2006,4170,65.5,4.87,2.77,2120,Arab States,21200000
Yemen,2007,4190,65.8,4.3,2.75,2160,Arab States,21800000
Yemen,2008,4230,66.4,4.3,2.74,2130,Arab States,22400000
Yemen,2009,4270,67,4.31,2.73,2160,Arab States,23000000
Yemen,2010,4480,67.5,4.33,2.71,2200,Arab States,23600000
Zambia,1995,2030,46.5,10.4,2.67,2050,Africa,9140000
Zambia,1996,2100,45.7,13.3,2.78,2030,Africa,9390000
Zambia,1997,2120,45.1,15.5,2.86,1970,Africa,9670000
Zambia,1998,2050,44.6,13.3,2.89,1930,Africa,9950000
Zambia,1999,2080,44.3,9.76,2.87,1960,Africa,10200000
Zambia,2000,2100,44.1,9.38,2.81,1870,Africa,10500000
Zambia,2001,2160,43.9,10.5,2.74,1850,Africa,10800000
Zambia,2002,2190,44.4,13.6,2.7,1850,Africa,11100000
Zambia,2003,2280,44.6,13.3,2.68,1900,Africa,11400000
Zambia,2004,2380,45.3,14.2,2.68,1870,Africa,11700000
Zambia,2005,2480,46,14.7,2.69,1870,Africa,12100000
Zambia,2006,2610,46.7,16.4,2.71,1840,Africa,12400000
Zambia,2007,2750,47.8,13.4,2.73,1780,Africa,12700000
Zambia,2008,2880,49.4,15.3,2.76,1800,Africa,13100000
Zambia,2009,3060,50.7,15.7,2.82,1880,Africa,13500000
Zambia,2010,3280,52,15.6,2.88,1900,Africa,13900000
Zimbabwe,1995,2480,53.7,12.1,1.81,1940,Africa,11300000
Zimbabwe,1996,2690,52.2,12.1,1.73,1980,Africa,11500000
Zimbabwe,1997,2710,50.8,12.1,1.65,2010,Africa,11700000
Zimbabwe,1998,2750,49.1,12.1,1.55,2010,Africa,11900000
Zimbabwe,1999,2690,47.8,10,1.43,2000,Africa,12100000
Zimbabwe,2000,2570,46.7,10.7,1.3,1980,Africa,12200000
Zimbabwe,2001,2580,46.2,9.26,1.17,2030,Africa,12400000
Zimbabwe,2002,2320,45.6,NA,1.08,2020,Africa,12500000
Zimbabwe,2003,1910,45.3,NA,1.06,2010,Africa,12600000
Zimbabwe,2004,1780,45.1,NA,1.13,2040,Africa,12800000
Zimbabwe,2005,1650,45.3,NA,1.26,2030,Africa,12900000
Zimbabwe,2006,1580,45.7,NA,1.41,2120,Africa,13100000
Zimbabwe,2007,1490,46.4,NA,1.55,2110,Africa,13300000
Zimbabwe,2008,1210,46.7,NA,1.7,2090,Africa,13600000
